"6.960000000	7.628907500	-6.444350000	7.621407500	-6.444975000	-0.000003637"
"6.989750000	7.609220000	-6.467475000	7.602970000	-6.467787500	-0.000003754"
"7.019750000	7.590157500	-6.490287500	7.582970000	-6.490287500	-0.000003851"
"7.050000000	7.569220000	-6.515600000	7.561720000	-6.514037500	-0.000004014"
"7.080000000	7.551720000	-6.535600000	7.544532500	-6.535600000	-0.000004160"
"7.109250000	7.531720000	-6.558412500	7.524845000	-6.558412500	-0.000004086"
"7.139750000	7.511095000	-6.582475000	7.503282500	-6.582475000	-0.000004067"
"7.169500000	7.492032500	-6.604662500	7.484220000	-6.604350000	-0.000004067"
"7.200000000	7.470157500	-6.630600000	7.462970000	-6.627787500	-0.000004204"
"7.229500000	7.452345000	-6.648725000	7.443907500	-6.648725000	-0.000004156"
"7.259500000	7.431407500	-6.671537500	7.424220000	-6.671850000	-0.000004156"
"7.289500000	7.411720000	-6.694037500	7.404532500	-6.694037500	-0.000003978"
"7.320000000	7.391407500	-6.715912500	7.384532500	-6.715287500	-0.000003978"
"7.349250000	7.372345000	-6.737162500	7.364532500	-6.737162500	-0.000003933"
"7.379750000	7.351720000	-6.761537500	7.344845000	-6.759975000	-0.000003883"
"7.409500000	7.332032500	-6.780912500	7.324532500	-6.781225000	-0.000004237"
"7.440000000	7.311095000	-6.803725000	7.303595000	-6.804350000	-0.000004287"
"7.469500000	7.290470000	-6.826225000	7.283282500	-6.825912500	-0.000004395"
"7.499750000	7.270157500	-6.847475000	7.262970000	-6.848412500	-0.000004008"
"7.529750000	7.248907500	-6.869037500	7.242345000	-6.869662500	-0.000004008"
"7.560000000	7.228595000	-6.891537500	7.221407500	-6.892162500	-0.000003988"
"7.589500000	7.208282500	-6.913100000	7.200782500	-6.912787500	-0.000003988"
"7.619500000	7.187657500	-6.934350000	7.180470000	-6.934350000	-0.000004223"
"7.650000000	7.166095000	-6.956850000	7.158907500	-6.956850000	-0.000004296"
"7.680000000	7.145157500	-6.977475000	7.138595000	-6.978100000	-0.000004296"
"7.709500000	7.124845000	-6.998725000	7.117657500	-6.999350000	-0.000004281"
"7.739500000	7.103907500	-7.020287500	7.095782500	-7.020912500	-0.000004194"
"7.770000000	7.082657500	-7.042162500	7.075470000	-7.042475000	-0.000003989"
"7.799250000	7.062032500	-7.063100000	7.054532500	-7.063100000	-0.000004119"
"7.829500000	7.040470000	-7.084037500	7.032345000	-7.083725000	-0.000004645"
"7.859500000	7.018907500	-7.105287500	7.011720000	-7.105287500	-0.000004815"
"7.889500000	6.997032500	-7.128100000	6.988595000	-7.127162500	-0.000004607"
"7.919500000	6.974532500	-7.149350000	6.967657500	-7.149350000	-0.000004081"
"7.949500000	6.953907500	-7.169975000	6.946720000	-7.169662500	-0.000004081"
"7.980000000	6.933282500	-7.190912500	6.926095000	-7.189350000	-0.000003961"
"8.009750000	6.910157500	-7.211850000	6.902032500	-7.211537500	-0.000004450"
"8.039750000	6.888282500	-7.232162500	6.880782500	-7.232162500	-0.000004450"
"8.069750000	6.868282500	-7.251850000	6.860157500	-7.252162500	-0.000004341"
"8.099750000	6.846720000	-7.272162500	6.839220000	-7.272787500	-0.000004287"
"8.130000000	6.823595000	-7.292787500	6.816407500	-7.293100000	-0.000004383"
