LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	r.aimaev
Date	2024/12/19
Time	09:00:44,9580636024475097657
***End_of_Header***	
	
Channels	6						
Samples	1255	1255	1255	1255	1255	1255	
Date	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	
Time	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***							
X_Value	Time, s	X1 position, mm	Y1 position, mm	X2 position, mm	Y2 position, mm	Signal, Volt	Comment
	22,284897	18,073750	8,597500	18,075000	8,601250	-6,945955E-6
	22,382899	18,116250	8,507500	18,117500	8,511250	-7,276990E-6
	22,530902	18,156250	8,421250	18,157500	8,425000	-1,017591E-5
	22,628906	18,197500	8,330000	18,200000	8,333750	-1,282892E-5
	22,726903	18,247500	8,220000	18,250000	8,223750	-9,632066E-6
	22,823908	18,288750	8,128750	18,291250	8,132500	-1,298970E-5
	22,946908	18,328750	8,036250	18,331250	8,041250	-8,331572E-6
	23,044911	18,370000	7,945000	18,371250	7,950000	-1,037453E-5
	23,140910	18,408750	7,853750	18,408750	7,857500	-9,461820E-6
	23,238912	18,446250	7,765000	18,447500	7,768750	-1,378892E-5
	23,362914	18,492500	7,655000	18,493750	7,658750	-9,840145E-6
	23,459918	18,530000	7,563750	18,531250	7,567500	-1,023266E-5
	23,558918	18,566250	7,473750	18,567500	7,477500	-9,565859E-6
	23,654920	18,601250	7,385000	18,602500	7,390000	-1,265394E-5
	23,777921	18,647500	7,270000	18,648750	7,273750	-8,936893E-6
	23,874924	18,682500	7,177500	18,685000	7,180000	-1,186892E-5
	23,973924	18,718750	7,085000	18,720000	7,088750	-1,207699E-5
	24,068926	18,752500	6,995000	18,753750	6,998750	-1,243167E-5
	24,191928	18,796250	6,877500	18,797500	6,880000	-1,209118E-5
	24,288930	18,830000	6,783750	18,831250	6,787500	-1,237493E-5
	24,386931	18,862500	6,693750	18,863750	6,697500	-9,230095E-6
	24,484934	18,895000	6,598750	18,896250	6,602500	-1,375108E-5
	24,605937	18,935000	6,482500	18,937500	6,486250	-1,051167E-5
	24,706938	18,967500	6,391250	18,967500	6,395000	-1,381729E-5
	24,805939	18,997500	6,297500	18,998750	6,302500	-1,072448E-5
	24,903941	19,027500	6,207500	19,028750	6,211250	-1,150478E-5
	25,026943	19,066250	6,087500	19,067500	6,091250	-1,087581E-5
	25,124947	19,095000	5,997500	19,096250	6,001250	-1,498537E-5
	25,222946	19,125000	5,902500	19,126250	5,906250	-1,219049E-5
	25,322949	19,152500	5,810000	19,153750	5,813750	-1,059680E-5
	25,420951	19,188750	5,691250	19,190000	5,695000	-1,306064E-5
	25,518951	19,217500	5,595000	19,218750	5,598750	-1,243167E-5
	25,639955	19,243750	5,505000	19,243750	5,507500	-1,392133E-5
	25,736955	19,270000	5,407500	19,271250	5,411250	-1,337749E-5
	25,833956	19,302500	5,292500	19,303750	5,296250	-1,305118E-5
	25,930958	19,328750	5,195000	19,330000	5,200000	-1,204389E-5
	26,054963	19,352500	5,105000	19,355000	5,107500	-1,254044E-5
	26,152965	19,376250	5,012500	19,377500	5,017500	-1,363759E-5
	26,251964	19,407500	4,895000	19,407500	4,898750	-1,229453E-5
	26,349969	19,431250	4,798750	19,432500	4,802500	-1,165138E-5
	26,473968	19,455000	4,703750	19,456250	4,706250	-1,404429E-5
	26,572969	19,477500	4,608750	19,477500	4,613750	-1,267286E-5
	26,669972	19,500000	4,512500	19,501250	4,516250	-1,261138E-5
	26,767973	19,527500	4,395000	19,527500	4,398750	-1,458340E-5
	26,890975	19,547500	4,301250	19,548750	4,305000	-1,347207E-5
	26,988975	19,567500	4,207500	19,568750	4,212500	-1,174123E-5
